CIK,Company_Names,Form_Type,Date_Filed,Filename,year,quarter
320193,APPLE INC,SC 13G/A,2015-02-02,"edgar/data/320193/0001086364-15-001457.txt
",2015,QTR1
320193,APPLE INC,SC 13G,2015-02-10,"edgar/data/320193/0000932471-15-003679.txt
",2015,QTR1
320193,APPLE INC,SD,2015-02-12,"edgar/data/320193/0001193125-15-045292.txt
",2015,QTR1
320193,APPLE INC,UPLOAD,2015-03-04,"edgar/data/320193/0000000000-15-013496.txt
",2015,QTR1
320193,APPLE INC,10-Q,2015-04-28,"edgar/data/320193/0001193125-15-153166.txt
",2015,QTR2
320193,APPLE INC,424B2,2015-05-06,"edgar/data/320193/0001193125-15-173308.txt
",2015,QTR2
320193,APPLE INC,424B2,2015-05-07,"edgar/data/320193/0001193125-15-177428.txt
",2015,QTR2
320193,APPLE INC,424B2,2015-06-01,"edgar/data/320193/0001193125-15-207526.txt
",2015,QTR2
320193,APPLE INC,424B2,2015-06-04,"edgar/data/320193/0001193125-15-213423.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-03,"edgar/data/320193/0001181431-15-005580.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-03,"edgar/data/320193/0001181431-15-005581.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-08,"edgar/data/320193/0001181431-15-005693.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-17,"edgar/data/320193/0001181431-15-005966.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-17,"edgar/data/320193/0001181431-15-005967.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-17,"edgar/data/320193/0001181431-15-005969.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-22,"edgar/data/320193/0001181431-15-006034.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-27,"edgar/data/320193/0001181431-15-006136.txt
",2015,QTR2
320193,APPLE INC,4,2015-04-27,"edgar/data/320193/0001181431-15-006137.txt
",2015,QTR2
320193,APPLE INC,4,2015-05-04,"edgar/data/320193/0001181431-15-006426.txt
",2015,QTR2
320193,APPLE INC,4,2015-05-05,"edgar/data/320193/0001181431-15-006536.txt
",2015,QTR2
320193,APPLE INC,4,2015-05-29,"edgar/data/320193/0001181431-15-007652.txt
",2015,QTR2
320193,APPLE INC,4,2015-05-29,"edgar/data/320193/0001181431-15-007653.txt
",2015,QTR2
320193,APPLE INC,4,2015-06-01,"edgar/data/320193/0001181431-15-007696.txt
",2015,QTR2
320193,APPLE INC,4,2015-06-26,"edgar/data/320193/0001181431-15-008603.txt
",2015,QTR2
320193,APPLE INC,8-K,2015-04-27,"edgar/data/320193/0001193125-15-149590.txt
",2015,QTR2
320193,APPLE INC,8-K,2015-04-27,"edgar/data/320193/0001193125-15-149607.txt
",2015,QTR2
320193,APPLE INC,8-K,2015-05-13,"edgar/data/320193/0001193125-15-186064.txt
",2015,QTR2
320193,APPLE INC,8-K,2015-06-10,"edgar/data/320193/0001193125-15-219298.txt
",2015,QTR2
320193,APPLE INC,CORRESP,2015-04-01,"edgar/data/320193/0001193125-15-115893.txt
",2015,QTR2
320193,APPLE INC,FWP,2015-05-07,"edgar/data/320193/0001193125-15-175208.txt
",2015,QTR2
320193,APPLE INC,FWP,2015-06-04,"edgar/data/320193/0001193125-15-212514.txt
",2015,QTR2
320193,APPLE INC,S-8,2015-04-28,"edgar/data/320193/0001193125-15-153187.txt
",2015,QTR2
320193,APPLE INC,UPLOAD,2015-05-19,"edgar/data/320193/0000000000-15-027161.txt
",2015,QTR2
320193,APPLE INC,10-Q,2015-07-22,"edgar/data/320193/0001193125-15-259935.txt
",2015,QTR3
320193,APPLE INC,424B2,2015-07-24,"edgar/data/320193/0001193125-15-261843.txt
",2015,QTR3
320193,APPLE INC,424B2,2015-07-27,"edgar/data/320193/0001193125-15-264078.txt
",2015,QTR3
320193,APPLE INC,424B2,2015-09-10,"edgar/data/320193/0001193125-15-316498.txt
",2015,QTR3
320193,APPLE INC,424B2,2015-09-11,"edgar/data/320193/0001193125-15-318535.txt
",2015,QTR3
320193,APPLE INC,4,2015-07-21,"edgar/data/320193/0001181431-15-008793.txt
",2015,QTR3
320193,APPLE INC,4,2015-07-28,"edgar/data/320193/0000899243-15-001799.txt
",2015,QTR3
320193,APPLE INC,4,2015-07-28,"edgar/data/320193/0000899243-15-001800.txt
",2015,QTR3
320193,APPLE INC,4,2015-08-18,"edgar/data/320193/0001209191-15-066683.txt
",2015,QTR3
320193,APPLE INC,4,2015-08-25,"edgar/data/320193/0001209191-15-067879.txt
",2015,QTR3
320193,APPLE INC,4,2015-08-25,"edgar/data/320193/0001209191-15-067882.txt
",2015,QTR3
320193,APPLE INC,4,2015-09-09,"edgar/data/320193/0001209191-15-070022.txt
",2015,QTR3
320193,APPLE INC,4,2015-09-17,"edgar/data/320193/0001209191-15-071245.txt
",2015,QTR3
320193,APPLE INC,8-A12B,2015-08-03,"edgar/data/320193/0001193125-15-273818.txt
",2015,QTR3
320193,APPLE INC,8-A12B,2015-09-17,"edgar/data/320193/0001193125-15-322479.txt
",2015,QTR3
320193,APPLE INC,8-K,2015-07-21,"edgar/data/320193/0001193125-15-258464.txt
",2015,QTR3
